age,gender,weight_kg,height_cm,activity_level,goal,sleep_hours,phone_before_sleep,meals_per_day,junk_food_per_week,water_l_per_day,fruit_veg_servings,stress_score,daily_calorie_need,sleep_quality,diet_score,diet_quality,height_m,bmi,bmr,activity_mult,goal_num,phone_sleep_ratio,diet_score_v2,gender_num,sleep_label,diet_label
29,male,68.9,165.4,light,maintain,6.0,37.697704675653576,3,2,1.76,0,2.300567568662986,2090,poor,-1,poor,1.6540000000000001,25.185362808127742,1582.75,1.375,0,6.282949732117307,-1,1,2,2
42,male,89.3,187.8,light,maintain,8.0,47.81892685179706,2,1,2.11,4,3.2872202692775194,2532,good,4,good,1.8780000000000001,25.319800707933684,1861.75,1.375,0,5.977365109303994,4,1,1,1
34,female,58.7,177.1,light,maintain,6.1,56.00264448708525,2,3,1.74,0,2.650715979275864,2021,avg,-2,poor,1.771,18.715480380469458,1362.875,1.375,0,9.180759886282846,-2,0,0,2
30,male,48.3,186.2,light,lose,5.4,25.64238566707189,4,1,2.4,4,1.769321856101172,1748,poor,4,good,1.8619999999999999,13.931175952771296,1501.75,1.375,-1,4.748589058978301,4,1,2,1
37,female,77.4,165.8,very_active,maintain,6.1,54.11465182131997,4,4,1.61,4,4.679862062127175,2736,avg,1,avg,1.6580000000000001,28.1560617017902,1464.25,1.9,0,8.871252942633939,1,0,0,0
42,male,74.2,173.6,light,maintain,7.6,42.94797333928753,5,2,2.7,3,3.431699588062501,2132,good,2,avg,1.736,24.620930578266687,1622.0,1.375,0,5.651048380031467,2,1,1,0
21,male,57.9,161.3,moderate,lose,6.7,63.349137929641856,3,1,2.25,4,2.155144575877433,1975,avg,4,good,1.6130000000000002,22.254089429153773,1487.125,1.55,-1,9.455093802171351,4,1,0,1
27,male,51.6,177.6,sedentary,maintain,6.1,20.818547729090064,4,0,2.14,5,1.0,1893,avg,6,good,1.776,16.35926467007548,1496.0,1.2,0,3.4128761174121225,6,1,0,1
20,male,88.4,178.1,active,maintain,7.6,64.14249749366765,4,1,1.26,4,2.348868424159789,3418,good,3,good,1.781,27.869195113054673,1902.125,1.725,0,8.439801191298217,3,1,1,1
26,female,87.0,191.6,light,maintain,7.5,10.672688869634252,2,2,2.53,1,2.761582777553077,2431,avg,0,poor,1.916,23.698902985952817,1776.5,1.375,0,1.4230249928812344,0,0,0,2
30,female,40.2,174.3,very_active,gain,5.4,0.0,4,1,2.75,4,2.9823119842306838,2453,poor,4,good,1.743,13.232176307887068,1180.375,1.9,1,0.0,4,0,2,1
35,female,64.5,176.5,light,lose,7.1,0.0,2,1,2.75,1,3.708979469914415,1563,avg,1,avg,1.765,20.704764503366533,1412.125,1.375,-1,0.0,1,0,0,0
32,male,90.0,165.8,sedentary,maintain,5.3,21.7030465076567,5,1,1.9,5,3.9692532278424046,2134,poor,5,good,1.6580000000000001,32.7396066299886,1781.25,1.2,0,4.094913662781705,5,1,2,1
21,male,64.3,174.9,light,maintain,8.5,36.5637098785785,5,0,2.18,0,1.0,2355,good,1,avg,1.749,21.019934285735765,1636.125,1.375,0,4.301612420819539,1,1,1,0
32,male,64.1,166.6,moderate,maintain,8.6,30.39870757781324,2,0,2.08,1,2.850080884421246,2341,good,2,avg,1.666,23.09447188239041,1527.25,1.55,0,3.5347330282651415,2,1,1,0
39,female,66.6,171.0,moderate,gain,6.6,49.66771647073055,2,1,0.59,1,4.589524405363959,2344,avg,0,poor,1.71,22.776238842720836,1378.75,1.55,1,7.525410446260621,0,0,0,2
19,male,56.5,171.6,moderate,lose,8.4,0.0,5,1,2.54,0,2.234739705074817,2012,good,0,poor,1.716,19.187300655832125,1547.5,1.55,-1,0.0,0,1,1,2
32,female,49.5,166.8,sedentary,maintain,6.0,73.11112755262945,3,1,1.77,1,3.0099152460747565,1408,poor,1,avg,1.6680000000000001,17.791522177941097,1216.5,1.2,0,12.185185894573927,1,0,2,0
25,female,82.6,170.6,moderate,maintain,6.8,63.63284560360394,2,2,2.05,5,1.3653748649880315,2511,avg,4,good,1.706,28.380627507356287,1606.25,1.55,0,9.357770036152045,4,0,0,1
25,male,47.9,166.6,active,maintain,6.2,53.37929791698436,4,5,1.32,1,2.9191693309164526,2274,avg,-4,poor,1.666,17.257803481536673,1400.25,1.725,0,8.609562791519608,-4,1,0,2
34,male,73.0,166.6,sedentary,maintain,7.0,61.629019929537534,5,5,0.82,4,4.295095733587242,1909,avg,-1,poor,1.666,26.301036621131047,1606.25,1.2,0,8.804144446484727,-1,1,0,2
29,female,80.6,179.7,sedentary,maintain,7.1,0.0,4,2,2.42,1,1.1709170599842051,1975,avg,0,poor,1.797,24.959672786741276,1623.125,1.2,0,0.0,0,0,0,2
36,female,52.6,171.6,moderate,lose,7.0,47.47325808460055,5,1,2.56,4,4.674056901094104,1456,avg,4,good,1.716,17.862867513217164,1257.5,1.55,-1,6.7818930432439295,4,0,0,1
27,female,58.9,173.1,light,maintain,6.9,48.50991069254066,2,2,1.87,3,1.9037203493163897,1895,avg,2,avg,1.7309999999999999,19.657177489628257,1374.875,1.375,0,7.030420820597077,2,0,0,0
26,male,84.6,156.9,moderate,maintain,7.2,54.18492311696112,2,4,2.22,3,3.235054092408521,2497,avg,0,poor,1.569,34.365643131075686,1701.625,1.55,0,7.525682721010889,0,1,0,2
22,male,76.4,173.8,light,maintain,8.6,51.172264381109656,2,3,1.15,1,3.1071051717299776,2398,good,-2,poor,1.7380000000000002,25.29261971950352,1745.25,1.375,0,5.950262608238029,-2,1,1,2
23,male,62.6,174.8,very_active,maintain,4.4,41.11341758541947,2,2,1.98,0,2.6004376022882894,3105,poor,-1,poor,1.7480000000000002,20.48761840927061,1608.5,1.9,0,9.34395641851433,-1,1,2,2
37,male,84.4,166.4,active,maintain,9.5,40.11206578923166,2,2,2.22,0,3.576103365274244,3065,good,-1,poor,1.6640000000000001,30.48146264792899,1704.0,1.725,0,4.222322270200989,-1,1,1,2
43,male,84.5,188.8,moderate,lose,6.5,59.80837192805944,5,2,2.91,2,5.0,2424,avg,1,avg,1.8880000000000001,23.70569699798908,1815.0,1.55,-1,9.201286573349671,1,1,0,0
49,male,73.2,149.4,light,lose,6.9,14.416149349057603,4,3,2.06,5,2.2199282898032413,1572,avg,3,good,1.494,32.795169970376826,1425.75,1.375,-1,2.0892967043131736,3,1,0,1
19,female,59.2,177.1,light,lose,8.7,39.17217521699368,3,0,1.08,2,4.587642492224028,1566,good,2,avg,1.771,18.874896738054378,1442.875,1.375,-1,4.502548357982222,2,0,1,0
44,female,65.0,176.4,active,gain,7.8,16.175082300807112,5,1,3.29,0,3.9845297428524447,2554,good,0,poor,1.764,20.888930024012627,1371.5,1.725,1,2.073728234240882,0,0,1,2
41,female,73.4,174.9,moderate,gain,7.7,26.19759377349953,2,0,2.35,4,3.2519192771976844,2447,good,5,good,1.749,23.994761688538187,1461.125,1.55,1,3.4022844637941643,5,0,1,1
44,male,67.7,171.6,moderate,gain,8.6,0.0,2,3,2.33,1,3.90635816896265,2590,good,-1,poor,1.716,22.99080096282894,1534.5,1.55,1,0.0,-1,1,1,2
30,female,81.3,175.0,light,gain,6.8,8.235987748454438,3,0,1.87,2,4.43507536836606,2443,avg,3,good,1.75,26.546938775510203,1595.75,1.375,1,1.2111744907764628,3,0,0,1
23,male,51.6,177.8,sedentary,lose,8.2,19.091867645461477,2,1,1.03,1,3.472107447732275,1510,good,0,poor,1.778,16.322481624555085,1517.25,1.2,-1,2.32827625819332,0,1,1,2
22,male,52.1,163.5,light,maintain,5.4,19.421400946724617,4,2,2.02,1,3.715947685058063,2111,poor,0,poor,1.635,19.489567844083457,1437.875,1.375,0,3.5965550648462132,0,1,2,2
42,female,72.2,172.7,sedentary,gain,7.5,21.66292221405231,4,1,1.71,4,4.664919368407262,2008,avg,4,good,1.7269999999999999,24.207643915616583,1430.375,1.2,1,2.888389243421742,4,0,0,1
18,male,64.1,168.4,moderate,maintain,7.7,0.3748741583481276,3,0,2.59,3,4.987677415935138,2562,good,4,good,1.6840000000000002,22.603404404172842,1608.5,1.55,0,0.04868494930690627,4,1,1,1
38,female,62.5,160.2,moderate,lose,8.5,21.68928336728507,2,2,1.59,0,2.8637655499788925,1634,good,-1,poor,1.6019999999999999,24.35314159423069,1275.25,1.55,-1,2.5516800959535266,-1,0,1,2
39,female,48.8,176.5,sedentary,maintain,7.9,57.135393895096925,2,2,1.34,5,3.0537608776805394,1613,good,3,good,1.765,15.665000120376538,1235.125,1.2,0,7.232327425667025,3,0,1,1
38,male,70.2,164.9,moderate,lose,7.3,22.53604926514216,4,1,2.11,2,2.193612782869641,1901,avg,2,avg,1.649,25.816407098997097,1547.625,1.55,-1,3.0871296134263764,2,1,0,0
23,female,69.4,156.5,active,lose,6.6,62.45505377237578,4,1,1.73,2,3.5079781966700487,1938,avg,2,avg,1.565,28.335493880717376,1396.125,1.725,-1,9.46288550143792,2,0,0,0
23,female,77.8,165.1,moderate,maintain,6.6,60.81264621629047,2,2,1.71,3,1.768552456827818,2491,avg,2,avg,1.651,28.54206891845736,1533.875,1.55,0,9.214035909432509,2,0,0,0
40,female,70.8,162.8,light,gain,6.6,15.323829762412476,2,2,1.75,5,1.0,2161,avg,4,good,1.6280000000000001,26.713110251193786,1364.5,1.375,1,2.3217920364576425,4,0,0,1
33,female,68.4,179.3,light,maintain,5.3,44.23439995767527,2,1,2.62,3,4.83482390503981,1921,poor,3,good,1.7930000000000001,21.276271451629608,1478.625,1.375,0,8.34611162482333,3,0,2,1
21,male,84.1,171.4,active,maintain,9.3,0.0,2,1,1.16,5,2.831412768208724,3113,good,4,good,1.714,28.626902616791632,1812.25,1.725,0,0.0,4,1,1,1
47,female,54.3,182.4,light,maintain,8.3,3.652405332709144,2,4,1.94,2,3.282379940119172,1702,good,-1,poor,1.824,16.321127654662973,1287.0,1.375,0,0.44004878224823635,-1,0,1,2
28,female,76.4,164.0,active,gain,7.3,32.793592601900926,4,1,1.5,0,4.449910274081152,2840,avg,-1,poor,1.64,28.405710886377165,1488.0,1.725,1,4.492272343784737,-1,0,0,2
47,female,49.9,177.9,moderate,lose,8.1,42.71386716364542,5,0,1.5,2,2.780223521989452,1556,good,2,avg,1.7790000000000001,15.766984818510627,1214.875,1.55,-1,5.273316282756684,2,0,1,0
47,male,59.9,195.6,active,maintain,8.0,70.33421318880704,4,0,1.37,0,2.6022337990056466,2819,good,0,poor,1.956,15.656299530363288,1591.5,1.725,0,8.791775549628937,0,1,1,2
47,female,55.4,173.2,very_active,lose,5.7,25.92765796655479,4,0,3.03,5,2.5425323100109063,1952,poor,6,good,1.732,18.46775010800634,1240.5,1.9,-1,4.548711125937484,6,0,2,1
48,male,79.4,177.8,moderate,maintain,7.8,34.38895483869069,5,0,1.56,1,3.527786664850314,2530,good,2,avg,1.778,25.11637676336577,1670.25,1.55,0,4.408839798698832,2,1,1,0
41,female,69.2,176.2,sedentary,lose,8.7,32.445262380139994,4,1,2.07,4,2.926392921660641,1277,good,4,good,1.7619999999999998,22.289190000528247,1427.25,1.2,-1,3.729340074804589,4,0,1,1
40,female,69.8,157.2,sedentary,gain,6.1,74.83875201457015,3,0,3.04,2,3.1424348765151446,1768,avg,3,good,1.5719999999999998,28.24556973499343,1319.5,1.2,1,12.268645859987588,3,0,0,1
26,female,56.7,175.3,sedentary,lose,5.0,63.55772236041236,4,0,2.19,1,2.873766909811042,1345,poor,2,avg,1.7530000000000001,18.450971018958942,1371.625,1.2,-1,12.711541929774086,2,0,2,0
40,male,66.4,172.8,sedentary,lose,5.5,39.61689298477452,5,2,0.68,1,5.0,1545,poor,-1,poor,1.7280000000000002,22.2372256515775,1549.0,1.2,-1,7.203070142128069,-1,1,2,2
20,male,60.8,167.7,sedentary,maintain,6.9,49.84687137159081,2,2,2.5,2,3.737926143050545,1879,avg,1,avg,1.6769999999999998,21.619092218584672,1561.125,1.2,0,7.224183209769216,1,1,0,0
36,male,74.6,162.0,light,maintain,5.4,38.74249645959118,4,4,1.32,0,1.7173352549153178,2298,poor,-4,poor,1.62,28.42554488645023,1583.5,1.375,0,7.174535052788171,-4,1,2,2
48,male,58.1,176.2,sedentary,maintain,6.8,56.869350271082055,4,3,0.65,2,2.53482228705084,1732,avg,-1,poor,1.7619999999999998,18.71390085304467,1447.25,1.2,0,8.36313851587405,-1,1,0,2
25,male,86.0,161.2,light,lose,6.1,51.54473111356796,5,0,2.26,4,3.166373034634914,1948,avg,5,good,1.6119999999999999,33.09545653258133,1747.5,1.375,-1,8.449954535018595,5,1,0,1
22,male,49.9,189.2,active,lose,7.0,22.448456733329223,4,2,1.92,1,4.722172715668552,2267,avg,0,poor,1.892,13.939855807695919,1576.5,1.725,-1,3.2069219323438984,0,1,0,2
21,female,60.3,171.0,moderate,maintain,6.3,32.48609548754154,3,0,1.88,0,2.7398052218441507,2276,avg,1,avg,1.71,20.621729763004,1405.75,1.55,0,5.156522274764963,1,0,0,0
41,male,90.1,159.0,active,maintain,7.0,34.04628741394197,4,2,2.11,2,3.4128488426654053,2883,avg,1,avg,1.59,35.639412997903555,1694.75,1.725,0,4.86375465002676,1,1,0,0
48,female,64.8,165.4,sedentary,gain,7.8,33.79629773533673,4,0,1.64,5,3.079071317342413,1729,good,6,good,1.6540000000000001,23.686669230285595,1280.75,1.2,1,4.332858128522898,6,0,1,1
23,male,54.2,167.5,light,maintain,5.8,17.304922447692924,2,1,2.21,0,1.629856131206045,1903,poor,0,poor,1.675,19.318333704611273,1478.875,1.375,0,2.9836068041527795,0,1,2,2
19,male,72.6,191.7,light,maintain,7.4,38.42257645785765,2,0,2.57,5,3.141699569532695,2442,avg,6,good,1.9169999999999998,19.75569874355389,1834.125,1.375,0,5.192239360218688,6,1,0,1
37,male,64.3,162.0,light,maintain,5.9,17.27374591019202,5,1,1.84,0,1.1127903976782685,2129,poor,0,poor,1.62,24.500838286846513,1475.5,1.375,0,2.927753047871012,0,1,2,2
45,female,60.0,169.0,moderate,maintain,7.0,15.3696035187091,2,1,1.72,2,2.793114161695736,1907,avg,2,avg,1.69,21.007667798746546,1270.25,1.55,0,2.1956573318645383,2,0,0,0
28,male,56.8,165.2,sedentary,gain,6.9,27.0314378286129,2,1,1.41,0,1.580786672018792,1966,avg,-1,poor,1.652,20.81269163798815,1465.5,1.2,1,3.9175991175382294,-1,1,0,2
21,male,103.2,174.5,sedentary,lose,7.5,36.73594249209687,3,3,2.33,1,3.871067562936468,2063,avg,-1,poor,1.745,33.89134736168012,2022.625,1.2,-1,4.89812501252958,-1,1,0,2
32,female,67.0,165.3,moderate,maintain,7.2,60.64175236953725,4,3,2.8,0,3.462292055205095,2139,avg,-2,poor,1.653,24.520487233060642,1382.125,1.55,0,8.422464437093446,-2,0,0,2
23,female,46.9,159.7,moderate,maintain,8.6,47.751387131571306,3,1,1.83,1,3.532540677752714,1945,good,1,avg,1.597,18.38920737811073,1191.125,1.55,0,5.552486230126172,1,0,1,0
39,female,87.9,168.2,moderate,maintain,7.0,57.75319460860172,4,1,2.33,4,4.725730767190175,2459,avg,4,good,1.682,31.069688002363986,1574.25,1.55,0,8.250455194020931,4,0,0,1
34,female,77.3,167.3,light,maintain,6.2,74.31613146874602,2,0,1.64,1,3.2671596786012214,1944,avg,2,avg,1.673,27.6177066299288,1487.625,1.375,0,11.986470884237924,2,0,0,0
47,male,60.8,164.7,light,lose,8.2,15.365885346597016,4,1,1.82,5,3.424900371043265,1611,good,5,good,1.6469999999999998,22.413845858359984,1407.375,1.375,-1,1.8738882283791207,5,1,1,1
41,female,58.8,165.2,sedentary,lose,7.4,47.780746669028325,4,1,2.91,2,4.215086017433339,1120,avg,2,avg,1.652,21.545532892846886,1254.5,1.2,-1,6.456856785428586,2,0,0,0
23,male,78.1,180.7,very_active,lose,8.1,48.780525488180615,4,0,1.59,5,3.4239511673815723,3098,good,6,good,1.807,23.918543425019042,1800.375,1.9,-1,6.022286353814107,6,1,1,1
36,male,67.0,167.1,active,gain,6.8,36.39773676386602,3,2,2.51,0,2.7631567159531434,2873,avg,-1,poor,1.671,23.995063463361507,1539.375,1.725,1,5.352607560479186,-1,1,0,2
47,female,46.9,159.8,sedentary,gain,5.3,52.32006426975222,2,0,1.62,5,2.920784480888416,1564,poor,6,good,1.598,18.366199301066253,1071.75,1.2,1,9.871708376989405,6,0,2,1
42,male,91.4,165.8,sedentary,lose,9.9,32.188682199625696,5,1,0.67,2,3.4004609090519136,1737,good,1,avg,1.6580000000000001,33.248889399788425,1745.25,1.2,-1,3.251381711943837,1,1,1,0
19,female,64.8,170.5,moderate,lose,6.2,46.76990581757136,2,1,2.7,3,2.7469026533854963,1921,avg,3,good,1.705,22.290829972222458,1457.625,1.55,-1,7.543531979683771,3,0,0,1
32,male,87.9,158.0,sedentary,lose,5.5,0.0,3,2,3.01,5,2.556267087207398,1635,poor,4,good,1.58,35.21070341291459,1711.5,1.2,-1,0.0,4,1,2,1
28,female,85.3,184.6,active,lose,7.9,30.05309747521737,3,0,1.69,4,3.8792835389866194,2455,good,5,good,1.8459999999999999,25.031428675394316,1705.75,1.725,-1,3.804189072282063,5,0,1,1
25,female,58.0,177.8,moderate,maintain,5.8,47.708826431790015,3,1,2.8,2,3.3053954124613973,2122,poor,2,avg,1.778,18.346975469461142,1405.25,1.55,0,8.225658311402018,2,0,2,0
43,female,82.4,182.9,light,lose,6.5,55.71039726868125,5,3,1.32,5,3.824913082242144,1824,avg,2,avg,1.829,24.632007081104174,1591.125,1.375,-1,8.570829030438803,2,0,0,0
36,female,62.2,173.5,sedentary,maintain,7.2,8.47936586558701,5,2,2.88,3,5.0,1728,avg,2,avg,1.735,20.662907257763123,1365.375,1.2,0,1.1776895399857596,2,0,0,0
30,female,47.6,151.2,moderate,maintain,6.8,27.954776360095277,5,0,1.77,1,2.028126756935195,1758,avg,2,avg,1.5119999999999998,20.82108563590046,1110.0,1.55,0,4.1109959189852,2,0,0,0
29,female,64.9,183.8,light,lose,6.5,3.4203891237685866,2,1,1.53,1,2.208533831485556,1732,avg,1,avg,1.838,19.211164143264963,1491.75,1.375,-1,0.5262136303930702,1,0,0,0
22,male,74.8,162.2,moderate,maintain,9.1,20.30409224706851,2,0,1.29,0,1.0,2693,good,0,poor,1.6219999999999999,28.431508192683527,1656.75,1.55,0,2.231218683060421,0,1,1,2
23,male,64.4,163.0,light,maintain,6.9,37.89852213254659,2,1,3.17,1,1.8236325309171009,2063,avg,1,avg,1.63,24.238774511648916,1552.75,1.375,0,5.492538643479412,1,1,0,0
43,male,66.3,171.4,sedentary,lose,5.8,55.8871888924743,3,1,1.99,1,1.8081558393235724,1527,poor,1,avg,1.714,22.567938686008148,1524.25,1.2,-1,9.635720561509265,1,1,2,0
39,female,83.7,182.4,moderate,maintain,8.3,52.59421973092396,5,2,2.88,0,2.275393737799257,2553,good,-1,poor,1.824,25.157981301939056,1621.0,1.55,0,6.336652216177319,-1,0,1,2
21,male,71.3,179.5,light,lose,6.1,35.56904811128361,5,2,1.86,3,1.668398659318784,1974,avg,2,avg,1.795,22.128940650677755,1734.875,1.375,-1,5.830990537752962,2,1,0,0
36,female,59.9,178.2,sedentary,lose,6.9,13.72757376620142,3,0,1.97,2,2.56187334099674,1204,avg,3,good,1.7819999999999998,18.863028589927207,1371.75,1.2,-1,1.9895031560432266,3,0,0,1
37,male,78.4,167.2,sedentary,lose,5.8,26.516454347197,2,1,1.23,4,4.472207629489623,1614,poor,3,good,1.672,28.044229756644768,1649.0,1.2,-1,4.571801685412986,3,1,2,1
18,male,72.4,167.1,moderate,gain,7.3,93.4297557474562,4,3,3.1,5,4.10562080103986,2883,avg,3,good,1.671,25.928993951453332,1683.375,1.55,1,12.798594924501545,3,1,0,1
37,female,39.7,173.1,moderate,maintain,7.1,0.0,4,0,1.68,4,4.298277138131189,1763,avg,5,good,1.7309999999999999,13.249404861430252,1132.875,1.55,0,0.0,5,0,0,1
34,male,75.1,168.8,light,maintain,7.0,0.0,2,1,2.31,0,4.172738896617887,2276,avg,0,poor,1.6880000000000002,26.35694391410794,1641.0,1.375,0,0.0,0,1,0,2
29,male,74.7,178.0,moderate,gain,7.2,34.378757339665384,5,1,1.05,3,3.654368399315916,2963,avg,2,avg,1.78,23.576568615073853,1719.5,1.55,1,4.774826745116477,2,1,0,0
32,male,70.2,177.5,sedentary,lose,8.1,47.66989605477052,4,1,1.84,1,2.5102839035189084,1520,good,1,avg,1.775,22.281293394167825,1656.375,1.2,-1,5.885171625876407,1,1,1,0
18,female,80.7,175.3,light,gain,7.9,51.588759340814654,3,0,2.21,3,4.613090746029351,2485,good,4,good,1.7530000000000001,26.260905841798703,1651.625,1.375,1,6.530221874758579,4,0,1,1
43,male,61.9,147.3,moderate,maintain,5.6,37.203745243112266,5,2,1.83,0,3.2837242987035653,2104,poor,-1,poor,1.473,28.528908448935326,1329.625,1.55,0,6.643524749926343,-1,1,2,2
31,female,74.0,171.2,moderate,maintain,6.1,0.0,2,4,1.61,2,1.2655504152542094,2367,avg,-1,poor,1.712,25.247838239147526,1494.0,1.55,0,0.0,-1,0,0,2
49,male,51.2,169.0,light,maintain,8.2,24.51021187225723,3,1,0.44,1,1.700715416348278,1775,good,0,poor,1.69,17.926543188263718,1328.25,1.375,0,2.9890498638057768,0,1,1,2
23,male,74.9,171.5,sedentary,maintain,6.0,0.0,4,1,2.11,4,2.0281093801771584,1956,poor,4,good,1.715,25.465579817933005,1710.875,1.2,0,0.0,4,1,2,1
22,male,93.4,163.2,sedentary,gain,7.6,39.87361756624004,2,0,1.95,2,2.737827630396197,2426,good,3,good,1.632,35.06764225297963,1849.0,1.2,1,5.246527936804225,3,1,1,1
47,male,58.1,158.1,active,gain,8.1,41.39492650936347,5,1,1.23,1,1.0,2543,good,0,poor,1.581,23.244081660739628,1339.125,1.725,1,5.110484123318439,0,1,1,2
28,female,60.9,174.2,sedentary,lose,4.9,26.842785121170596,4,1,2.18,1,3.685842138542193,1253,poor,1,avg,1.742,20.06878088582083,1396.75,1.2,-1,5.47811829450047,1,0,2,0
48,male,61.5,166.8,sedentary,lose,6.5,0.4254534922233723,3,2,2.86,2,2.34084125046922,1394,avg,1,avg,1.6680000000000001,22.104618463502575,1422.5,1.2,-1,0.06545437334907676,1,1,0,0
21,female,71.6,175.2,sedentary,lose,8.1,9.52630191518989,2,3,1.15,4,3.3245183384972727,1494,good,1,avg,1.7519999999999998,23.32624424011176,1545.0,1.2,-1,1.1760865110004173,1,0,1,0
30,female,57.2,164.0,light,lose,6.8,0.0,5,3,0.81,5,2.6216104120732067,1325,avg,2,avg,1.64,21.26710291493159,1286.0,1.375,-1,0.0,2,0,0,0
28,male,75.1,182.7,moderate,maintain,6.5,28.71430111077085,3,0,0.91,5,3.205757159744259,2796,avg,5,good,1.827,22.49898065537044,1757.875,1.55,0,4.417584106644115,5,1,0,1
20,male,80.2,179.0,sedentary,lose,8.1,109.20599968906528,3,1,1.82,3,1.6991721721187396,1700,good,3,good,1.79,25.03042976186761,1825.75,1.2,-1,13.482220519363553,3,1,1,1
18,female,76.4,172.7,light,maintain,8.4,27.44779244970826,3,2,1.35,3,3.4365320642812227,2214,good,1,avg,1.7269999999999999,25.615844808214778,1592.375,1.375,0,3.2675939502517037,1,0,1,0
23,female,48.8,168.1,sedentary,maintain,6.1,19.49678876870424,3,1,2.77,3,2.346114701331532,1576,avg,3,good,1.681,17.269684166495324,1262.625,1.2,0,3.196194356149161,3,0,0,1
35,male,81.9,177.7,light,gain,9.3,35.422715352293324,2,1,1.26,3,2.535079089485888,2683,good,2,avg,1.777,25.93636122669172,1759.625,1.375,1,3.8088937143440442,2,1,1,0
41,male,81.2,173.5,sedentary,lose,4.7,1.2387779978034636,4,1,2.16,2,4.9643392747548045,1591,poor,2,avg,1.735,26.974727802738997,1696.375,1.2,-1,0.26356973068802825,2,1,2,0
27,male,80.0,172.1,sedentary,lose,5.0,2.102708926567168,5,2,1.35,3,2.449824287401899,1695,poor,1,avg,1.7209999999999999,27.010227760369315,1745.625,1.2,-1,0.4205417012050934,1,1,2,0
22,male,74.5,179.4,light,lose,6.4,14.526872106167394,5,3,1.74,3,4.164838142706707,1924,avg,1,avg,1.794,23.147889223212765,1761.25,1.375,-1,2.269823411928747,1,1,0,0
40,male,72.6,182.8,moderate,gain,6.6,52.125529219463246,4,0,1.31,1,1.9705088613454416,2854,avg,1,avg,1.828,21.726223252206136,1673.5,1.55,1,7.897806260857119,1,1,0,0
27,female,82.4,158.7,moderate,maintain,6.6,38.33930381343835,3,0,2.32,3,1.969779451397084,2240,avg,4,good,1.587,32.716991275601345,1519.875,1.55,0,5.8089845461293645,4,0,0,1
29,male,93.1,160.5,light,gain,6.3,26.016537155098494,3,2,2.37,0,1.058190567101634,2739,avg,-1,poor,1.605,36.140953600993775,1794.125,1.375,1,4.129608416744457,-1,1,0,2
19,male,58.6,163.0,sedentary,gain,6.1,48.72163173373341,3,1,2.39,3,1.3771246279733758,2083,avg,3,good,1.63,22.055779291655693,1514.75,1.2,1,7.987151433865898,3,1,0,1
30,female,82.9,156.5,light,gain,6.7,72.7154695811513,5,2,1.8,1,3.708274906837784,2277,avg,0,poor,1.565,33.84744153762926,1496.125,1.375,1,10.853053541507126,0,0,0,2
25,male,69.0,169.4,light,lose,6.2,48.40425860487436,4,2,0.74,2,2.531713743608792,1764,avg,0,poor,1.694,24.04486143887239,1628.75,1.375,-1,7.807137225441473,0,1,0,2
19,male,68.4,175.4,active,maintain,7.9,4.551524068242951,2,1,1.49,0,3.364237176920274,2910,good,-1,poor,1.754,22.232941418149625,1690.25,1.725,0,0.5761422141899667,-1,1,1,2
